"Gurkmajonn„s el gurksallad gatuk”k;100;1,1;1ÿ392;333;10,9;32;0;0;0,6;24;187"
"G†s;100;0;654;156;0;7,1;0,4;0;2,6;13;87"
"G†s m skinn;100;0;1ÿ514;362;0;33,6;1,4;0;2,5;12;69"
"G†s stekt;100;0,8;2ÿ052;490;5,3;43,4;1,81;3;3,29;18;214"
"G†sleverpastej r”kt konserv;100;0;1ÿ900;454;4,6;44;0,6;0;8;22;880"
"G„dda;100;0;353;84;0;0,2;5,31;0;0,2;47;43"
"G„dda kokt;100;0;372;89;0;0,2;5,6;0;0,22;51;411"
"G„dda panerad stekt;100;0,4;796;190;5,6;7,4;6,02;0;0,57;63;694"
"G”s;100;0;351;84;0;0,2;29;0;0,14;9;46"
"Hackebiff av n”tk”tt r† fryst;100;0;666;159;0;8,8;0,5;0;2,3;7;54"
"Hallon;100;3,7;142;34;4,1;0,6;0;27;1,1;27;1"
"Hallon bl†b„r sockrade frysta;100;3,2;346;83;18;0,2;0;6;0,5;11;2"
"Hallon frysta;100;3,7;157;38;5,4;0,5;0;25;1;20;1"
"Hallon sockrade frysta;100;3,3;345;82;17,6;0,2;0;16;0,6;15;1"
"Hallonsaft drickf;100;0;153;37;9;0;0;0;0,1;4;4"
"Hallonsylt;100;1,7;769;184;43,6;0,2;0;0;0,3;17;15"
"Halloumiost ej stekt 22% fett;100;0;1ÿ192;285;2,5;22,1;0,21;0;0,46;348;2ÿ197"
"Hamburgare blandf„rs stekt;100;0;1ÿ062;254;0;17,2;0,66;0;2,56;11;298"
"Hamburgare ca 17% fett stekt;100;0;1ÿ028;246;0;18,4;0,53;0;2,46;10;608"
"Hamburgare ca 9% fett stekt;100;0;773;185;0;11,1;0,53;0;2,57;11;625"
"Hamburgare dubbel br”d ost sallad dressing;100;1,5;1ÿ013;242;18,9;12,7;0,31;1;1,34;60;513"
"Hamburgare enkel br”d inlagd gurka;100;2,4;938;224;27,7;7,5;0,3;1;1,23;25;455"
"Hamburgare enkel br”d inlagd gurka ost;100;2,2;982;235;25,7;9,1;0,29;1;1,14;80;453"
"Hamburgare r† fryst;100;0;924;221;2;17,3;0,32;0;2,1;21;600"
"Hamburgare stekt fryst;100;0;1ÿ171;280;3,8;22,5;0,25;0;2,4;26;640"
"Hamburgerk”tt r”kt h„stk”tt;100;0;420;100;0;1,7;0,36;0;6,1;4;1ÿ750"
"Hargryta;100;0,9;485;116;2,9;4,3;0,26;3;3,23;29;397"
"Hark”tt hare;100;0;480;115;0;3,1;0,37;0;4,2;20;77"
"Harstek hare;100;0;599;143;0;3,9;0,46;0;5,24;25;195"
"Hasseln”tter;100;6;2ÿ745;656;9,4;62,6;0;1;3,6;188;3"
"Havredryck berik choklad drickf Oatly;100;0,8;242;58;9,4;1,6;0,5;0;0;120;70"
"Havredryck drickf Oatly;100;0,8;183;44;5,8;1,6;0;0;0,5;5;40"
"Havregryn †ngprep el havremj”l;100;10;1ÿ544;369;57,6;7;0;0;5,3;56;2"
"Havregrynsgr”t;100;1,8;284;68;10,6;1,3;0;0;0,98;11;261"
"Havregrynsgr”t p† fiberhavregryn;100;2,8;272;65;9,6;1,2;0;0;1,02;12;261"
"Havregrynsgr”t p† fiberhavregryn kokt m mj”lk;100;4,6;605;145;20,6;2,5;0,35;0;1,73;128;161"
"Havrekli;100;18;1ÿ491;356;45;7;0;0;6,9;58;4"
"Havremust pulver berik;100;8;1ÿ499;358;56;5,8;0;65;4;260;640"
"Havrev„lling;100;1;287;69;10;1,8;0,01;0;0,4;65;216"
"Havskr„fta;100;0;441;106;0;0,9;0,5;0;0,8;60;53"
"Havssalt;100;0;0;0;0;0;0;0;3;51;37ÿ600"
"Hirs hela el krossade korn;100;3,2;1ÿ474;352;68,4;2,9;0;0;4,8;10;5"
"Hirs kokt;100;1,3;612;146;28,4;1,2;0;0;2;4;146"
"Hjort ryggbiff svensk;100;0;429;102;0;1,2;0,4;0;3,3;9;69"
"Hjortbog svensk;100;0;447;107;0;2,1;0,4;0;2,6;8;74"
"Hjortron;100;6,3;225;54;7;0,9;0;63;0,7;15;1"
"Hjortronsylt;100;3;758;181;42;0,3;0;0;0,2;5;50"
"Hjortstek svensk;100;0;417;100;0;1,3;0,4;0;3,1;8;66"
"Hj„rta kalv n”t;100;0;578;138;0;8;1;2;5,4;6;95"
"Hj„rtgryta;100;1,4;404;97;4,3;5,1;0,43;7;2,51;21;230"
"Hollandaises†s;100;0;2ÿ378;568;0,6;62,5;7,78;1;1,1;29;615"
"Hollandaises†s fryst el pulver tillagad;100;0;970;232;6,6;22;0,2;0;0,3;57;570"
"Honung;100;0;1ÿ391;332;81,5;0;0;2;0,5;5;5"
"Honungsmelon;100;0,9;154;37;7,9;0,1;0;25;0,1;6;10"
"HP-s†s;100;0;447;107;25,2;0;0;0;3,1;43;980"
"Hummer;100;0;358;86;0;1,9;0;0;0,6;29;270"
"Hummer konserv el kokt;100;0;375;90;0,1;1,5;0;0;0,8;65;330"
"Hummers†s;100;0,1;563;135;3,2;9,9;0,32;0;0,43;41;315"
"Hush†llsmargarin Carlshamn GottGott fett 80% berikad ;100;0;2ÿ965;709;0,3;80;7,5;0;0;0;600"
"Hush†llsmargarin Carlshamn Mj”lkfritt fett 80% berikad ;100;0;2ÿ960;707;0;80;7,5;0;0;0;400"
"Hush†llsmargarin Melba mat & bakmargarin fett 80% berikad ;100;0;2ÿ969;710;0,4;80;7,5;0;0;0;600"
"Hush†llssylta;100;0;600;143;0,3;10,6;0,2;0;1;5;650"
"Huvudsallat;100;1,2;60;14;1,1;0,2;0;9;0,7;65;6"
"H†rt br”d havre vete r†g mj”lk 8% fibrer Wasa havre;100;8;1ÿ586;379;61,7;6,8;0;0;2,97;105;600"
"H†rt br”d ris majs vetest„rkelse mj”lk socker ca 3% fibrer Wasa glutenfritt kn„ckebr”d;100;3;1ÿ609;385;69,1;6,5;0;0;0,74;170;900"
"H†rt br”d r†g 14,5% fibrer Vika kn„ckebr”d;100;14,5;1ÿ444;345;63,3;2,4;0;0;3,34;40;650"
"H†rt br”d r†g 15,5% fibrer Wasa brungr„ddat;100;15,5;1ÿ462;350;63,5;2,4;0;0;3,15;45;600"
"H†rt br”d r†g 15,5% fibrer Wasa delikatess;100;15,5;1ÿ468;351;64,7;2;0;0;3,25;50;500"
"H†rt br”d r†g 15,5% fibrer Wasa husman;100;15,5;1ÿ481;354;64,4;2,5;0;0;2,45;40;400"
"H†rt br”d r†g 16% fibrer Crisp o Finn crisp;100;16;1ÿ458;349;62,8;2;0;0;3,99;34;615"
"H†rt br”d r†g ca 13% fibrer ICA handlarnas kn„ckebr”d;100;13,2;1ÿ477;353;65,7;2,6;0;0;2,69;32;550"
"H†rt br”d r†g ca 14% fibrer Falu r†g-rut;100;14,2;1ÿ490;356;65,3;2,6;0;0;2,89;50;500"
"H†rt br”d r†g ca 14% fibrer Leksands Kn„cke brungr„ddat;100;14,4;1ÿ476;353;64,8;2,6;0;0;2,94;38;500"
"H†rt br”d r†g ca 14% fibrer Leksands Kn„cke normalgr„ddat;100;13,9;1ÿ470;351;65,6;2;0;0;3,26;38;500"
"H†rt br”d r†g ca 15% fibrer Kavli flatbr”d;100;15,4;1ÿ515;362;68;2;0;0;3,34;40;185"
"H†rt br”d r†g ca 16% fibrer Wasa sport;100;16,3;1ÿ426;341;62,1;1,9;0;0;3,41;55;500"
"H†rt br”d r†g ca 18% fibrer Ryvita m”rkt;100;17,6;1ÿ461;349;63,4;2,5;0;0;2,97;43;300"
"H†rt br”d r†g kli ca 15% fibrer Siljans kraftkn„cke;100;15,1;1ÿ461;349;63,9;2,5;0;0;3,32;35;560"
"H†rt br”d r†g sesamfr” vetekli -groddar -fiber 24% fibrer Wasa plus;100;24;1ÿ487;355;45,3;8,2;0;0;8,6;160;600"
"H†rt br”d r†g vete majs surdeg 15% fibrer Pyramidbageriet;100;14,9;1ÿ403;335;63,4;1,8;0,17;0;2,37;32;1ÿ099"
"H†rt br”d vete havre socker kli ”rtkryddor 10,5% fibrer Wasa knecks;100;10,5;1ÿ634;391;60,9;8,4;0;0;3,63;75;1ÿ000"
"H†rt br”d vete socker kanel ca 7% fibrer Wasa kanelkn„cke;100;6,7;1ÿ667;398;67,9;7;0;0;1,64;45;400"
"H†rt br”d vete vallmofr” 5,5% fibrer Siljans frukost;100;5,5;1ÿ667;398;68,9;7,1;0,25;0;1,73;62;425"
"H†rt br”d vete vallmofr” 6% fibrer Wasa frukost;100;6;1ÿ700;406;67,7;8,5;0;0;2,06;70;400"
"H†rt br”d vetest„rkelse betfiber mj”lk 7% fibrer Semper glutenfritt kn„ckebr”d;100;7;1ÿ446;346;71,1;2;0;0;8,4;240;565"
"H†rt tunnbr”d vete r†g korn havre mj”lk 7% fibrer ospec.;100;7;1ÿ512;361;68;3,5;0;0;1,3;48;160"
"H„lleflundra;100;0;496;118;0;4,8;9;0;0,7;13;54"
"H„lleflundra kokt;100;0;558;133;0;5,4;10,13;0;0,8;16;451"
"H„lleflundra panerad stekt;100;0,3;785;188;4,1;10,3;8,64;0;0,93;21;557"
"H„stk”tt;100;0;693;166;0;10;0,4;0;3,5;10;62"
"H”grev av kalv;100;0;568;136;0;6,4;0,3;0;1,6;15;68"
"H”grev kokt;100;0;1ÿ121;268;0;18,3;0,84;0;3,38;12;153"
"H”grev n”t;100;0;797;191;0;13;0,6;0;2,4;8;61"
"H”grev n”t fett bortskuret;100;0;622;149;0;7,9;0,6;0;2,4;8;70"
"H”ns;100;0;590;141;0;6,3;0,4;0;0,9;8;52"
"H”ns kokt;100;0;763;182;0;8,1;0,52;0;1,17;11;225"
"H”ns m skinn;100;0;1ÿ095;262;0;21;1,4;0;1,6;17;51"
"H”nsbuljong konc l†g salt storhush†ll;100;0;1ÿ337;320;32;15;0,49;0;0,6;100;13ÿ900"
"H”nsbuljong konc storhush†ll;100;0;995;238;16,2;12,7;0,49;0;1,37;11;20ÿ800"
"H”nsbuljong „tf;100;0;20;5;0,2;0,3;0,01;0;0,1;5;310"
"Innanl†r n”t;100;0;458;109;0;2,4;0,4;0;2,4;6;57"
"Irish coffee;100;0;440;105;4,6;5,2;0,04;0;0,01;11;5"
"Isbergssallat;100;1;61;15;2;0,1;0;4;0,43;16;2"
"Isglass;100;0;398;95;23,3;0;0;0;0,1;4;47"
"Ister gris;100;0;3ÿ700;884;0;100;0;0;0,1;1;2"
"Isterband 15% fett;100;1;1ÿ021;244;11,6;17;0,1;0;1,2;11;700"
"Isterband stekt;100;1,3;1ÿ377;329;14,5;24;0,19;0;1,54;14;923"
"Italiensk lufttorkad skinka gris;100;0;1ÿ027;245;0;12,4;0,24;0;1,13;14;1ÿ839"
"Janssons frestelse kaffegr„dde mj”lk;100;1;522;125;13,4;5,8;0,06;3;0,59;48;536"
"Japanmix Exotic snacks;100;4,4;1ÿ688;403;75,5;5,6;0,1;0;1,47;21;363"
"Jasminris kokt;100;0;486;116;25,6;0,2;0;0;0,02;3;909"
"Jasminris okokt;100;0;1ÿ483;354;78,2;0,7;0;0;0;0;0"
"Jitterbugg m”rdeg mar„ng;100;1,8;2ÿ154;515;52,8;30,5;1,68;0;0,6;19;274"
"Joderat salt;100;0;0;0;0;0;0;0;0,8;150;39ÿ600"
"Jordgubbar;100;1,9;172;41;8,3;0,2;0;66;0,34;18;1"
"Jordgubbar frysta;100;1,4;140;33;6,4;0,3;0;35;0,5;21;2"
"Jordgubbar hela sockrade frysta;100;1,4;358;86;19,7;0,1;0;40;0,5;11;1"
"Jordgubbar skivade sockrade frysta;100;1,4;428;102;23,8;0,1;0;42;0,6;11;3"
"Jordgubbssylt;100;1,3;718;172;41,1;0,1;0;9;0,5;18;50"
"Jordn”tsb†gar jordn”tsringar;100;11;2ÿ230;533;44,2;35;0;0;2,5;22;160"
"Jordn”tssm”r;100;7,6;2ÿ575;615;14,3;51;0;0;1,8;33;470"
"Jordn”tss†s;100;2,2;1ÿ357;324;15,4;26,7;0;6;1,81;31;171"
"Jordn”tter rostade;100;8,1;2ÿ512;600;10,3;49;0;0;1,9;86;15"
"Jordn”tter rostade saltade;100;8,1;2ÿ512;600;10,3;49;0;0;1,9;86;430"
"Jordn”tter torkade;100;8,1;2ÿ454;587;8,2;49;0;0;3,2;58;16"
"Jord„rtskocka;100;4,5;289;69;12,9;0;0;6;3,4;25;3"
"Jord„rtskocka kokt;100;4,9;315;75;14,1;0;0;3;3,71;28;335"
"Jord„rtskockspur‚;100;2;206;49;6,4;1,6;0,04;7;1,53;17;212"
"Kabanoss korv stekt;100;0,7;1ÿ558;372;1,2;33;0,38;0;1,91;12;1ÿ263"
"Kaffe bryggt;100;0;9;2;0,4;0;0;0;0;2;2"
"Kaffegr„dde 12% fett;100;0;572;137;4,4;12;0,08;0;0,05;105;37"
"Kakaopulver 20-22% fett;100;34;1ÿ647;394;10,6;21,5;0;0;11;105;35"
"Kakaopulver m socker 2,5% fett;100;6,8;1ÿ638;391;83,2;2,5;0;0;1,4;35;230"
"Kaktusfikon;100;2,5;164;39;6,7;0,5;0;14;0,3;56;5"
"Kalkon;100;0;481;115;0;2,9;0,4;0;0,8;10;49"
"Kalkon kokt;100;0;581;139;0;5,6;1,26;0;0,8;5;580"
"Kalkon m skinn;100;0;527;126;0;4,6;1,4;0;1,1;7;55"
"Kalkon m skinn stekt;100;0;648;155;0;5,7;1,72;0;1,36;9;265"
"Kalkongryta m gr”nsaker;100;0,5;520;124;2,4;5,4;1,03;1;0,96;14;416"
"Kall s†s skola cole slow;100;0,2;563;135;4,6;11,7;0,02;1;0,1;96;281"
"Kalops;100;0,2;665;159;2,2;10,9;0,42;0;1,74;11;235"
"Kalops n”tk”tt fryst s†s;100;0,6;516;123;2,8;6;0,86;0;1,9;10;540"
"Kalops n”tk”tt l”k mor”tter s†s hemlagad;100;0,6;416;100;4,6;4,6;0,34;1;1,1;13;410"
"Kalvbog;100;0;442;106;0;2,8;0,3;0;1,9;13;55"
"Kalvbringa;100;0;778;186;0;12,7;0,3;0;1,5;14;70"
"Kalvbr„ss;100;0;402;96;0;3,1;0,3;18;0,7;2;75"
"Kalvbuljong konc l†g salt storhush†ll;100;0;1ÿ224;292;35;5,5;0,32;0;0,7;100;11ÿ500"
"Kalvbuljong konc storhush†ll;100;0;929;222;18,5;8;0,31;0;0,6;57;18ÿ733"
"Kalvdans mj”lkpulver „gg;100;0;565;135;14,5;4;0,2;0;0,34;295;200"
"Kalvfil‚;100;0;440;105;0;2,7;0,3;0;1,7;5;55"
"Kalvfil‚ stekt;100;0;601;144;0;3,7;0,41;0;2,32;7;183"
"Kalvfransyska;100;0;453;108;0;3,1;0,3;0;1,7;10;55"
"Kalvfrikadeller;100;0,2;705;169;4,1;10,4;0,33;0;1,26;46;550"
"Kalvfrikass‚ fryst;100;0,6;528;126;2,5;6,2;0,2;0;1,8;10;485"
"Kalvf„rsbiffar;100;0;1ÿ023;244;1,6;19,1;0,7;0;1,78;67;608"
"Kalvhj„rna;100;0;493;118;0;8,6;0,2;23;1,6;12;140"
"Kalvinnanl†r;100;0;450;107;0;2,5;0,3;0;1,8;13;55"
"Kalvkotlett;100;0;511;122;0;4,4;0,3;0;1,7;12;68"
"Kalvkotlett stekt;100;0;630;150;0;5,4;0,37;0;2,1;15;181"
"Kalvk”tt kokt;100;0;716;171;0;8,6;0,37;0;2,09;17;146"
"Kalvk”ttgryta l”k tomat mor”tter rotselleri ;100;1,2;414;99;2,7;5,7;0,13;4;0,96;20;150"
"Kalvlever;100;0;500;119;2,8;3,3;0,25;32;8,7;10;76"
"Kalvl„gg;100;0;410;98;0;1,9;0,3;0;1,9;11;55"
"Kalvl„ggsgryta typ Osso buco;100;1,1;355;85;2,6;3,3;0,15;3;1,23;23;432"
"Kalvnjure;100;0;487;116;0,7;5,8;1;17;6,2;13;111"
"Kalvstek;100;0;560;134;0;3,1;0,37;0;2,24;16;134"
"Kalvsylta;100;0;417;100;0,1;5,7;0,2;0;0,8;8;595"
"Kalvtunga;100;0;638;153;0;9,8;0,3;0;2;9;93"
"Kalvytterl†r;100;0;490;117;0;3,5;0,3;0;1,7;10;55"
"Kanink”tt;100;0;522;125;0;4;0,4;0;1,8;13;56"
"Kantareller;100;2,3;108;26;2,7;0,5;2,5;10;0,9;4;3"
"Kantareller konserv u lag;100;2,3;150;36;4,8;0,7;2,5;3;1;5;165"
"Kantarellstuvning;100;1,4;699;167;9,4;12,4;1,34;2;0,58;93;452"
"Karameller syrliga;100;0;1ÿ652;395;94,2;0;0;0;1,1;89;25"
"Karameller syrliga sockerfria;100;0;1ÿ681;402;98,9;0;0;0;1,1;89;25"
"Kassler r”kt kotlettrad gris;100;0;442;106;0,5;2,2;0,57;0;0,7;10;2ÿ106"
"Kassler r”kt kotlettrad gris stekt el v„rmd;100;0;465;111;0,5;2,3;0,6;0;0,74;11;2ÿ217"
"Kastanjer;100;6,8;840;201;39;2,2;0;43;1;27;3"
"Kastanjer rostade;100;7,9;964;230;45;2,2;0;26;0,9;29;2"
"Katrinplommon 32,5 % vatten;100;8,7;1ÿ049;251;53,9;0,5;0;3;2;51;4"
"Katrinplommondryck konserv drickf;100;2,2;291;70;15,5;0;0;4;0,3;25;2"
"Katrinplommonkaka;100;4;890;213;30,2;6,5;0,27;2;1,51;101;45"
"Katrinplommonsuffl‚;100;4,9;869;208;42,6;0,3;0;1;1,12;33;65"
"Kaviar or”kt;100;0;783;187;23,6;3,3;2,5;0;0,8;26;3ÿ150"
"Kaviar r”kt;100;0;1ÿ619;387;12,7;32,5;2,5;0;0,6;23;2ÿ200"
"Kebab special m pommes frites;100;1,4;724;174;13,7;8,9;0,21;4;1,43;15;266"
"Kebabas†s vit fett 30% Rydbergs;100;0;1ÿ256;300;5;30,9;0;0;0,28;36;356"
"Kebabk”tt djupfryst stekf„rdigt;100;0;1ÿ008;241;2,9;18,6;0,15;0;1,77;21;721"
"Kebabpizza;100;1,5;806;193;17,2;9,8;0,04;4;0,78;129;359"
"Kefir 3% fett;100;0;251;60;4,8;3;0,02;0;0,04;116;41"
"Kelp torkad;100;0;1ÿ084;259;54,8;0,5;0;0;3,3;680;3ÿ100"
"Keso f„rskost 4% fett;100;0;388;93;2,1;4;0,03;0;0,1;60;340"
"Keso f„rskost ananas apelsin fett 3%;100;1;440;105;9,1;2,8;0,1;0;0,05;34;282"
"Keso f„rskost chili pesto l”k feta 3,5-5% fett;100;1,7;393;94;0,9;4,2;0,1;0;0,13;43;491"
"Ketchup tomat;100;1,2;457;109;23,7;0,5;0;15;0,8;7;950"
"Kex Ballerina;100;2,6;2ÿ029;485;67;20,7;0,2;0;2,2;48;236"
"Kex Brago;100;1,8;2ÿ007;480;71,8;18,4;0;0;0,6;11;390"
"Kex Cream Crackers;100;4,3;2ÿ025;484;60,3;22,5;0;0;1;58;590"
"Kex Hob-nobs;100;6;1ÿ966;470;59,1;20,6;0,19;0;1,9;30;509"
"Kex Marie;100;3,1;1ÿ880;449;74,7;12,8;0,1;0;0,76;27;447"
"Kex och kola ”verdragen m mj”lkchoklad Twix/Lion;100;2,2;2ÿ013;481;66,1;21,2;0,1;0;1,14;65;139"
"Kex Singoalla;100;1,4;1ÿ985;474;70,9;18,9;0,1;0;0,54;10;242"
"Kex s”tade m sorbitol;100;2;1ÿ856;444;76,1;12;0,8;0;0,7;26;470"
"Kex ”verdragna m mj”lkchoklad kitkat;100;2,3;2ÿ079;497;67,2;22,3;0,1;0;1,77;118;81"
"Kexchoklad;100;0,7;2ÿ147;513;59,8;26,5;0,22;0;2;304;199"
"Kik„rter torkade;100;10;1ÿ473;352;51;4,8;0;3;6,9;150;26"
"Kik„rter torkade kokta u salt;100;4,3;675;161;23,1;2,6;0;1;2,9;49;7"
"Kik„rtsbiffar falafel friterade;100;4,4;869;208;24,1;7,4;0,37;6;2,99;75;503"
"Kiwi;100;3,8;234;56;10,2;0,4;0;63;0,3;27;3"
"Kiwi konserv u lag;100;3,8;339;81;16,5;0,4;0;42;0,3;30;1"
"Klassisk gr„dds†s fett 6% Kelda;100;0;369;88;7,1;5,8;0;0;0;48;490"
"Klubba chokladkola karamell;100;0;1ÿ823;436;80,6;11,1;0,05;0;0,2;10;25"
"Klyftpotatis u skal ugnsstekt m rapsolja;100;1,8;503;120;23,1;1,6;0;19;0,32;7;132"
"Kokbanan;100;1,7;567;136;30,4;0,4;0;18;0,6;3;4"
"Kokosfett;100;0;3ÿ700;884;0;100;0;0;0;0;0"
"Kokosflingor torkade;100;23,5;2ÿ689;643;3,4;63,1;0;0;3,3;26;37"
"Kokosmj”lk;100;1,5;999;239;3,5;24;0;2;1,6;16;15"
"Kokosmj”lk light f”r matlagning;100;1,3;333;80;3;7,1;0;0;0,3;3;34"
"Kokosn”t;100;9;1ÿ473;352;6,1;33,5;0;3;1,8;14;20"
"Kokosvatten v„tskan i kokosn”t;100;0;82;20;3,7;0,2;0;2;0,3;24;105"
"Kokt fl„skrulad /rullsylta;100;0,2;1ÿ162;278;0,8;23,2;0,59;0;1,18;12;1ÿ003"
"Kokt medwurst fett 7% M† gott;100;1,2;541;129;6,1;6,8;0;22;1,07;6;800"
"Kola;100;0;1ÿ907;456;68,9;18;0,09;0;0,8;64;320"
"Kola och jordn”tter ”verdragen m mj”lkchoklad Snickers;100;3,2;2ÿ052;490;54;25,1;0,1;0;1,95;93;182"
"Kolas†s;100;0;1ÿ427;341;30,9;23,4;0,14;0;0,11;73;151"
"Kolja;100;0;335;80;0;0,6;0,7;0;0,5;36;61"
"Kolja kokt;100;0;407;97;0;0,7;0,85;0;0,61;44;227"
"Kolja panerad stekt;100;0,4;628;150;5,4;6,2;1,26;0;0,72;40;557"
"Kondenserad mj”lk konc sockrad konserv ca 9% fett;100;0;1ÿ384;331;54,6;8,7;0,06;3;0,2;285;127"
"Kondenserad mj”lk konserv ca 8% fett;100;0;567;136;10;7,6;0,05;0;0,2;260;106"
"Konjak el brandy 40 vol. %;100;0;942;225;0,8;0;0;0;0;0;0"
"Korints†s;100;1,3;419;100;14,7;3,7;0;0;0,43;12;535"
"Kornbr”d ca 3% fibrer;100;3;999;239;42,4;4,2;0,36;0;1,59;16;346"
"Korngryn kokta hemlagade;100;2,3;292;70;13,4;0,5;0;0;0,7;6;375"
"Korngryn kornflingor †ngprep;100;10,7;1ÿ469;351;65,4;3,1;0;0;3,6;24;11"
"Kornmj”l fullkorn;100;7,6;1ÿ428;341;64,7;3;0;0;3,5;27;2"
"Kornmj”lsgr”t;100;1,4;262;63;11,8;0,5;0;0;0,65;10;310"
"Korv br”d ketchup senap;100;1,3;1ÿ067;255;21,6;14,1;0,19;1;1,61;60;700"
"Korv ca 11% fett;100;0;752;180;8;11,6;0;0;1;86;700"
"Korv ca 11% fett stekt;100;0;818;195;8,7;12,6;0;0;1,09;93;761"
"Korv ca 15% fett;100;0;791;189;5,7;14,4;0;0;1;8;780"
"Korv mos ketchup senap bostongurka;100;1;441;105;12,5;4,4;0,03;8;0,62;23;356"
"Korv Stroganoff fryst;100;0,6;553;132;5,9;9,3;0,42;0;0,6;40;630"
"Korv Stroganoff hemlagad i gjutj„rnsstekpanna;100;0,6;1ÿ013;242;7,5;20,5;0,3;2;2,1;40;550"
"Korv stroganoff, mager korv;100;0,4;459;110;5,5;7,7;0;1;0,58;11;675"
"Korv typ falukorv 19% fett;100;0;1ÿ064;254;7,9;19,3;0,2;0;1,4;70;910"
"Korv typ falukorv stekt;100;0;1ÿ157;277;8,6;21;0,22;0;1,52;76;989"
"Korvgryta gr”nsaker ej r”tter;100;2,2;514;123;8,1;7,5;0,06;5;0,88;16;367"
"Korvgryta kik„rter oliver vitl”k;100;2,3;672;161;11,8;9,1;0,06;2;1,77;37;645"
"Korvgryta potatis o gr”nsaker;100;1,5;583;139;10,9;8,3;0,08;6;0,77;16;508"
"Korvgryta vita b”nor tomat oliver vitl”k;100;2,7;575;137;8,3;8,5;0,06;2;1,32;25;662"
"Korvkaka leverkaka;100;0,7;375;90;10;2,8;0,21;4;2,45;47;317"
"Krabba bl†;100;0;348;83;0;1,1;0,13;0;0,7;89;293"
"Krabba kokt;100;0;364;87;0;1,9;0,13;0;0,8;43;210"
"Krabba konserv;100;0;410;98;1,3;2,5;0,13;0;0,8;120;550"
"Kranvatten;100;0;0;0;0;0;0;0;0;4;2"
"Kreolsk festgryta;100;0,9;1ÿ180;282;5,1;22;0,46;0;1,39;48;1ÿ045"
"Kron„rtskocka;100;5;217;52;7,3;0,2;0;11;1,6;48;80"
"Kron„rtskocka kokt;100;0,5;219;52;9,4;0,2;0;8;1,1;51;30"
"Kroppkakor;100;1,3;698;167;19,3;7,2;0,19;2;0,72;11;382"
"Kroppkakor el potatispalt m fl„sk;100;1,5;707;169;22,8;5,7;0,05;0;0,8;15;390"
"Krossade tomater konserv m lag;100;1,4;110;26;4,6;0,2;0;15;0,5;26;217"
"Krusb„r;100;3,4;160;38;5,7;0,6;0;32;0,4;34;3"
"Krusb„rssylt;100;1,8;681;163;38,5;0,2;0;0;0,1;10;30"
"Kruskagr”t russin havregryn veteflingor vetekli;100;2,8;271;65;11,4;0,6;0;0;1,03;15;174"
"Kruskakli grovt vetekli;100;37,5;1ÿ124;269;24,9;5;0;0;11;76;3"
"Kryddat br„nnvin 40 vol. %;100;0;947;226;1,1;0;0;0;0;0;0"
"Kr„fta;100;0;296;71;0;0,5;0,5;0;1,5;77;140"
"Kr„fta konserv el kokt;100;0;395;94;1,1;1,9;0,61;0;0,8;45;355"
"Kr„ftstr”mming;100;0,8;438;105;1;6,2;6,01;3;0,7;47;248"
"Kr„m b„r o el frukt ospec.;100;0,9;284;68;15,8;0,1;0;5;0,15;9;2"
"Kummel;100;0;295;71;0;0,4;0,7;0;0,5;41;74"
"Kumquat;100;1,9;276;66;14,2;0,1;0;38;0,4;44;6"
"Kvarg f„rskost 1% fett Kesella l„tt;100;0;314;75;3,6;1;0,01;0;0,1;107;38"
"Kvarg f„rskost 10% fett Kesella;100;0;635;152;2,9;10;0,01;0;0,1;107;38"
"Kvitten;100;4;265;63;13,1;0,1;0;15;0,7;11;4"
"Kyckling;100;0;480;115;0;3,1;0,4;0;0,9;12;77"
"Kyckling friterad Chicken McNuggets;100;1,4;924;221;14,2;10,4;0,1;0;0,48;24;476"
"Kyckling h”ns kokt grillat stekt ospecificerat;100;0;945;226;0;12,3;1,61;0;1,63;15;452"
"Kyckling kokt;100;0;700;167;0;4,5;0,58;0;1,32;19;481"
"Kyckling m gr”nsaker s†s mandel kinesisk r„tt;100;0,9;861;206;3,1;14,6;1,37;1;1,35;28;96"
"Kyckling m skinn stekt;100;0;1ÿ211;289;0;18,7;2,55;0;2,05;17;694"
"Kycklingben drumstick k”tt m skinn;100;0;649;155;0;8,7;1,5;0;1;11;83"
"Kycklingbr”st m skinn;100;0;623;149;0;6,9;1,5;0;0,9;11;63"
"Kycklingbr”st m skinn stekt;100;0;1ÿ059;253;0;11,7;2,55;0;1,54;21;620"
"Kycklingbr”stfil‚ u skinn;100;0;437;105;0;1,2;0,4;0;0,72;11;65"
"Kycklingbr”stfil‚ u skinn ugnsstekt;100;0;560;134;0;2,5;0,63;0;0,26;6;317"
"Kycklingbr”stfil‚ u skinn wokad strimlor rapsolja;100;0;689;165;0;5;0,63;0;0,38;5;396"
"Kycklingburgare MC Donalds;100;1,7;956;229;22,8;10,1;0,2;0;0,67;27;433"
"Kycklingdelar k”tt m skinn marinerade;100;0;733;175;0;12;1,5;0;1,25;13;600"
"Kycklingfrikass‚;100;0,5;521;125;3,3;3,9;0,33;2;1,64;18;346"
"Kycklinggryta m l”k tomat champinjoner;100;1;458;110;2,7;6,3;0,74;3;1,13;20;300"
